id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
179528;https://www.airbnb.com/rooms/179528;Authentic Amsterdam apartment RAI;856540;Pierre;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";275.00;27;2011-09-11;2019-11-18;89;9;9;10;10;9;9;0.24
189754;https://www.airbnb.com/rooms/189754;Metropolitan B&B centre Amsterdam;915591;Marijn;t;Centrum-West;Private room in bed and breakfast;Private room;1 private bath;1;3;"[""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating""]";113.00;186;2011-09-17;2020-09-13;95;10;10;10;10;10;9;1.65
193038;https://www.airbnb.com/rooms/193038;Private Loft&Bathroom  Ensuite Studio Ctr Amsterda;935742;Johan;f;Centrum-Oost;Private room in loft;Private room;1 private bath;1;1;"[""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";70.00;598;2011-09-12;2020-09-20;99;10;10;10;10;10;10;5.31
199844;https://www.airbnb.com/rooms/199844;ART & DESIGN APARTMENT;976652;Home;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";99.00;42;2011-09-14;2017-05-02;96;10;10;10;10;9;9;0.37
200461;https://www.airbnb.com/rooms/200461;Studio next 2 V´park near Leidsepl.;539840;Johanna;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;;3;"[""Oven"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Single level home"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Body soap"", ""Stove""]";71.00;42;2011-08-29;2020-10-31;87;9;9;9;10;9;8;0.37
203658;https://www.airbnb.com/rooms/203658;Best Area - Large Luxury 3 Bdr Home;999036;Eelco;f;Zuid;Entire apartment;Entire home/apt;1.5 baths;3;4;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";284.00;24;2012-01-04;2017-07-02;97;10;10;10;10;10;9;0.22
205759;https://www.airbnb.com/rooms/205759;Central yet quiet studio apartment;1011967;Tim;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Essentials"", ""Dryer"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";99.00;2;2015-07-20;2015-07-27;90;10;10;10;10;9;8;0.03
212050;https://www.airbnb.com/rooms/212050;Spacious home w roof garden;887591;Danielle;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2;3;"[""Children\u2019s books and toys"", ""Microwave"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""Cable TV"", ""Window guards"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Gym"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";246.00;20;2012-04-09;2020-08-11;96;10;9;10;10;10;9;0.19
213721;https://www.airbnb.com/rooms/213721;Amsterdam Apartment (waterview);599238;Anouk;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Lake access"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Heating"", ""Waterfront""]";151.00;41;2011-10-11;2019-05-11;99;10;10;10;10;10;9;0.37
230710;https://www.airbnb.com/rooms/230710;Jordaan apt with views of canals and Westerkerk;1205924;Peter;f;Centrum-West;Entire condominium;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Hot water"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Lockbox"", ""Smoke alarm""]";125.00;16;2012-04-05;2018-08-31;91;10;10;10;10;10;9;0.15
245927;https://www.airbnb.com/rooms/245927;Sonnenberg - Canal side & view - Private & Central;1005087;Wytse;t;Centrum-West;Private room in guest suite;Private room;1.5 baths;2;3;"[""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Ethernet connection"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";130.00;104;2012-04-29;2020-10-11;96;10;10;10;10;10;9;0.99
246750;https://www.airbnb.com/rooms/246750;LOFT with terrace, super location!;1294098;Fernando;f;Centrum-West;Entire apartment;Entire home/apt;2 baths;2;2;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Coffee maker"", ""Dishwasher"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Washer"", ""Cooking basics"", ""Refrigerator"", ""Stove""]";220.00;21;2011-12-30;2014-08-05;98;10;10;10;10;10;9;0.19
247805;https://www.airbnb.com/rooms/247805;Bellavista, central,with canal view;1298735;Carolien;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1.5 baths;1;0;"[""Children\u2019s books and toys"", ""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating""]";122.00;343;2011-11-17;2020-01-13;97;10;10;10;10;10;9;3.10
252080;https://www.airbnb.com/rooms/252080;Amazing apartment historical centre;1322517;Evan;f;Centrum-Oost;Entire house;Entire home/apt;2 baths;2;2;"[""Wifi"", ""Dryer"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";385.00;11;2012-01-03;2019-10-26;98;10;10;10;10;10;9;0.10
254800;https://www.airbnb.com/rooms/254800;Amazing apartment in city center;1337537;Dj;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Wifi"", ""Iron"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Hair dryer"", ""Washer"", ""First aid kit"", ""Smoke alarm""]";296.00;49;2013-05-14;2020-02-23;98;10;10;10;10;10;9;0.53
255809;https://www.airbnb.com/rooms/255809;bed & bike with free parking  the house of finer;1344947;Flo & André;t;Buitenveldert - Zuidas;Private room in apartment;Private room;1 private bath;2;2;"[""Microwave"", ""Lock on bedroom door"", ""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";147.00;90;2012-04-28;2020-08-15;97;10;10;10;10;10;9;0.86
256670;https://www.airbnb.com/rooms/256670;Caracteristic, family apartment;1350388;Stefan;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;2 baths;4;6;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Gym"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";250.00;7;2013-07-14;2019-08-06;91;9;9;9;10;9;9;0.08
262394;https://www.airbnb.com/rooms/262394;Charming Studio with Roof Terrace;1376607;Martin;t;Zuid;Private room in apartment;Private room;1 private bath;1;1;"[""Wifi"", ""Iron"", ""Patio or balcony"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm""]";88.00;119;2012-04-11;2019-10-07;96;10;10;10;10;9;9;1.13
265349;https://www.airbnb.com/rooms/265349;Private, central & luxurious apment;1391689;Fleur;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Wifi"", ""Children\u2019s books and toys"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Pack \u2019n Play/travel crib"", ""High chair""]";85.00;22;2011-11-15;2019-05-02;94;10;9;10;9;9;9;0.20
270839;https://www.airbnb.com/rooms/270839;Quiet room in sunny apartment on canal;1417625;Jan And Tota;t;Bos en Lommer;Private room in apartment;Private room;1 shared bath;1;1;"[""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";45.00;220;2012-06-02;2020-08-31;98;10;10;10;10;10;9;2.12
272597;https://www.airbnb.com/rooms/272597;Luxury appartm, good neighbourhood;1426693;Arnoud;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hangers"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";145.00;6;2015-08-29;2018-04-08;100;10;10;10;10;9;9;0.09
274688;https://www.airbnb.com/rooms/274688;Cozy sleeping in popular Amsterdam West;1435990;Marij;f;Bos en Lommer;Entire condominium;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Paid parking on premises""]";125.00;43;2012-01-02;2019-08-10;97;10;10;10;10;9;9;0.39
274706;https://www.airbnb.com/rooms/274706;Beautiful central & quiet apartment;1436134;Veronica;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer""]";200.00;35;2012-05-01;2018-04-29;99;10;10;10;10;10;9;0.33
277011;https://www.airbnb.com/rooms/277011;nice apartment in centre amsterdam;1446698;Aafje;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Private entrance"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Hot tub""]";125.00;20;2012-06-22;2018-11-14;98;10;9;10;10;10;10;0.19
282269;https://www.airbnb.com/rooms/282269;Your central home in wonderful AMS!;1471195;Judith;f;Zuid;Entire apartment;Entire home/apt;1.5 baths;2;3;"[""Wifi"", ""Dryer"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";116.00;3;2013-09-10;2015-09-15;100;10;10;10;10;10;10;0.03
283170;https://www.airbnb.com/rooms/283170;"5-bedrooms house; central location";1451657;Marco;f;Zuid;Entire apartment;Entire home/apt;1.5 baths;5;12;"[""Children\u2019s books and toys"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Game console"", ""High chair"", ""Oven"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Baby bath"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Baby safety gates"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";650.00;109;2012-04-12;2020-03-08;90;9;9;10;10;10;8;1.03
288967;https://www.airbnb.com/rooms/288967;BandB de Baarsjes Amsterdam;1501422;Erwin;f;De Baarsjes - Oud-West;Private room in bed and breakfast;Private room;1 bath;1;3;"[""Microwave"", ""Carbon monoxide alarm"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Ethernet connection"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer"", ""Breakfast""]";35.00;490;2012-05-25;2020-10-18;96;9;9;10;10;10;10;4.70
291637;https://www.airbnb.com/rooms/291637;cosy bedroom | garden | near center | breakfast;1247363;Alexa & Scott;f;Watergraafsmeer;Private room in house;Private room;1 shared bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Gym"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";80.00;8;2012-06-03;2018-02-12;93;10;10;10;10;9;9;0.08
291752;https://www.airbnb.com/rooms/291752;Cozy & large bohemian style room;1511330;Ton;t;Oud-Oost;Private room in apartment;Private room;;1;1;"[""Wifi"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";105.00;209;2012-01-02;2020-03-12;97;10;10;10;10;10;9;1.92
297220;https://www.airbnb.com/rooms/297220;Modern apartment + rooftop terrace @city centre;1532319;Anand;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Washer""]";195.00;90;2012-01-02;2019-09-23;97;10;10;10;10;10;10;0.83
302426;https://www.airbnb.com/rooms/302426;Sunny family flat in the Jordaan!;1557454;Lia & Reinier;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;2;3;"[""Children\u2019s books and toys"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""TV"", ""Baby monitor"", ""Stove"", ""Wifi"", ""Crib"", ""Fire extinguisher"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Baby safety gates"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";112.00;14;2012-02-26;2017-09-10;97;10;9;10;10;10;10;0.13
304082;https://www.airbnb.com/rooms/304082;Quiet studio in the heart of town with Garden!;276068;Mirre;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1;2;"[""Pour-over coffee"", ""Freezer"", ""First aid kit"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Ceiling fan"", ""Patio or balcony"", ""Private entrance"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Portable fans"", ""Cooking basics"", ""Host greets you"", ""Long term stays allowed"", ""Conditioner"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Hair dryer"", ""Heating""]";68.00;97;2012-03-22;2020-11-29;94;9;10;10;10;10;9;0.91
304143;https://www.airbnb.com/rooms/304143;Unique Beautiful Houseboat (ship) in Center;1565319;Dick;f;Centrum-Oost;Boat;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Oven"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Garden or backyard"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating""]";95.00;52;2012-02-17;2020-03-07;91;10;8;10;10;10;9;0.48
