id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
877193;https://www.airbnb.com/rooms/877193;Loft heart of Lyon ideal for family;4634428;Anthony (& Claire);t;3e Arrondissement;Entire apartment;Entire home/apt;2 baths;5;6;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Game console"", ""Garden or backyard"", ""Dryer"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Cable TV"", ""BBQ grill"", ""Heating"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";270.00;131;2013-05-27;2020-10-25;98;10;10;10;10;10;10;1.42
903331;https://www.airbnb.com/rooms/903331;GD STAND - BUSINESS OR HOLIDAYS- 4*;4829230;Carole;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Cable TV"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Shampoo"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Fire extinguisher"", ""Washer"", ""Dedicated workspace"", ""Hangers""]";99.00;26;2014-03-08;2019-07-08;91;9;9;10;10;9;9;0.31
903333;https://www.airbnb.com/rooms/903333;LYON BROTTEAUX- MEUBLE LONGUE DUREE;4829230;Carole;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";77.00;1;2019-05-31;2019-05-31;100;10;10;10;10;8;10;0.05
911577;https://www.airbnb.com/rooms/911577;"""LE DIAMANT"" separated room +balcon";4156965;Emilie;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;3;"[""Long term stays allowed"", ""Iron"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Carbon monoxide alarm"", ""Patio or balcony"", ""Smoke alarm"", ""Pack \u2019n Play/travel crib"", ""Microwave"", ""Paid parking off premises"", ""Essentials"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Laundromat nearby"", ""Cooking basics""]";59.00;27;2013-05-13;2020-10-04;89;9;10;10;10;9;9;0.29
922833;https://www.airbnb.com/rooms/922833;Appt pour 8 personnes à Lyon 1er;4962068;Sophie;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Lockbox"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dishwasher""]";330.00;100;2013-05-27;2020-03-08;95;10;10;10;10;10;9;1.09
931623;https://www.airbnb.com/rooms/931623;LA CHAMBRE DU BON PASTEUR;5018632;Barthelemy;f;1er Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Hangers"", ""Hot water"", ""Lock on bedroom door"", ""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Iron"", ""Host greets you"", ""TV"", ""Free street parking"", ""Wifi""]";33.00;16;2013-12-08;2019-10-30;100;10;10;10;10;10;10;0.19
944927;https://www.airbnb.com/rooms/944927;Flat Fish 1 Studio 8eme Leon Berard;5117719;Cecile;t;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Iron"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Free street parking"", ""Dishes and silverware"", ""Refrigerator"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Microwave"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Lockbox"", ""Hair dryer"", ""Dedicated workspace"", ""Hangers"", ""Heating"", ""Dryer"", ""Elevator"", ""Shampoo"", ""Cable TV"", ""Cooking basics"", ""Paid parking on premises""]";40.00;20;2013-06-25;2020-09-25;93;9;9;10;10;9;9;0.22
1006613;https://www.airbnb.com/rooms/1006613;Downtown haussmannien Apart - 3 BDR;5536467;Jp;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;3;4;"[""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Bed linens"", ""Dryer"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""High chair"", ""Children\u2019s books and toys""]";250.00;78;2013-05-06;2020-10-04;97;10;10;10;10;10;9;0.84
1041201;https://www.airbnb.com/rooms/1041201;Quiet, Colorful Apartment Close to the Opera House;4154906;Marie;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Bathroom essentials"", ""Hair dryer"", ""Bedroom comforts"", ""Coffee maker"", ""Full kitchen"", ""Iron"", ""Heating"", ""TV"", ""Smoke alarm"", ""Paid parking off premises"", ""Washer"", ""Wifi"", ""Dishwasher""]";96.00;324;2013-05-13;2020-12-13;98;10;10;10;10;10;10;3.50
1055532;https://www.airbnb.com/rooms/1055532;Appartement F3 LYON Croix-Rousse;1807311;Gilles;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Carbon monoxide alarm"", ""Essentials"", ""Heating"", ""Kitchen"", ""Washer"", ""Wifi""]";75.00;1;2015-06-30;2015-06-30;80;10;10;10;10;10;8;0.01
1134118;https://www.airbnb.com/rooms/1134118;Cozy duplex in the heart of Lyon;392555;Quentin & Gautier;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Game console"", ""Lockbox"", ""Dryer"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";99.00;185;2013-05-25;2020-08-01;93;10;9;10;10;9;9;2.01
1140466;https://www.airbnb.com/rooms/1140466;studio métro Garibaldi Part Dieu;6254366;Hubert;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Extra pillows and blankets"", ""Cooking basics"", ""Free street parking"", ""Cable TV"", ""Iron"", ""Luggage dropoff allowed"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Single level home"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Smoke alarm"", ""Microwave"", ""Essentials"", ""Pocket wifi"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Paid parking on premises"", ""Shower gel"", ""Air conditioning""]";37.00;305;2013-06-15;2020-07-11;88;9;10;10;10;9;9;3.32
1157533;https://www.airbnb.com/rooms/1157533;Lyon centre charming apartment amazing view;6343128;Christine Et Bruno;t;5e Arrondissement;Entire loft;Entire home/apt;1 bath;2;4;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Shower gel"", ""Keypad"", ""Dryer"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Cable TV"", ""Free street parking"", ""Cleaning before checkout"", ""Heating"", ""High chair"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dishwasher""]";110.00;123;2013-06-14;2020-10-12;95;10;9;10;10;10;9;1.34
1205396;https://www.airbnb.com/rooms/1205396;Location studio Lyon;6584478;Marion;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Dedicated workspace"", ""Cable TV"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Hangers""]";31.00;10;2015-11-09;2016-11-01;95;10;9;10;10;9;9;0.16
1242531;https://www.airbnb.com/rooms/1242531;Heart of Lyon and nice view;6772488;Fabrice;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""EV charger"", ""Hangers"", ""Cable TV"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";72.00;116;2013-07-18;2020-10-31;98;10;10;10;10;10;10;1.28
1259680;https://www.airbnb.com/rooms/1259680;Un jardin en ville - Parking sécurisé;6859895;Catherine;t;5e Arrondissement;Entire loft;Entire home/apt;1 bath;1;2;"[""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Garden or backyard"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Single level home"", ""Hangers"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";94.00;261;2013-07-14;2020-10-30;97;10;10;10;10;10;10;2.88
1266483;https://www.airbnb.com/rooms/1266483;Apartment in the heart of Lyon;6894253;Olivier;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Pocket wifi"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";73.00;53;2013-07-06;2018-12-09;89;9;9;10;10;10;9;0.58
1293993;https://www.airbnb.com/rooms/1293993;LE RABELAIS - Big and Very Central;4156965;Emilie;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Building staff"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Dryer"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Indoor fireplace"", ""Coffee maker""]";99.00;40;2014-05-24;2019-11-02;91;10;9;10;9;9;9;0.50
1299280;https://www.airbnb.com/rooms/1299280;Beautiful apartment lyon1, Terreaux;7063910;Marie & Clément;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Cable TV"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Host greets you"", ""Paid parking off premises"", ""Washer"", ""Dedicated workspace"", ""Hangers""]";120.00;9;2013-12-08;2019-07-08;91;10;10;10;10;10;9;0.11
1329229;https://www.airbnb.com/rooms/1329229;Old Lyon 180° view,1250 sq+garden;7212199;Emma;t;5e Arrondissement;Entire apartment;Entire home/apt;2 baths;3;6;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Paid parking on premises"", ""Oven"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Air conditioning"", ""Shower gel"", ""Garden or backyard"", ""Dryer"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Cable TV"", ""Pocket wifi"", ""Heating"", ""High chair"", ""Cooking basics"", ""Babysitter recommendations"", ""Children\u2019s books and toys"", ""Indoor fireplace"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";279.00;202;2013-07-11;2020-10-04;96;10;9;10;10;10;9;2.23
1334471;https://www.airbnb.com/rooms/1334471;Your so Wonderful House in Lyon !;3103951;Agnès;f;9e Arrondissement;Entire villa;Entire home/apt;4 baths;7;7;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Patio or balcony"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Garden or backyard"", ""Keypad"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Hangers"", ""Cleaning before checkout"", ""Heating"", ""High chair"", ""Cooking basics"", ""Private entrance"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dishwasher""]";1599.00;46;2013-07-22;2020-08-16;88;9;8;9;9;9;8;0.51
1377016;https://www.airbnb.com/rooms/1377016;Bel Appartement  Part Dieu / Tête d'Or;3670240;Riva;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Air conditioning"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";95.00;48;2014-10-04;2020-10-15;91;9;9;10;10;10;9;0.63
1378174;https://www.airbnb.com/rooms/1378174;Part-dieu maison avec jardin;7465441;Lysiane;f;3e Arrondissement;Entire townhouse;Entire home/apt;1.5 baths;2;3;"[""Extra pillows and blankets"", ""Garden or backyard"", ""Oven"", ""Iron"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning before checkout"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Smoke alarm"", ""Microwave"", ""Paid parking off premises"", ""Host greets you"", ""Essentials"", ""Washer"", ""Dishwasher"", ""Dedicated workspace"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Ethernet connection"", ""Hair dryer"", ""Shampoo"", ""Cooking basics""]";160.00;9;2015-05-14;2019-12-08;91;9;10;10;10;9;10;0.13
1479052;https://www.airbnb.com/rooms/1479052;Room with nice view in Lyon center;7914041;Fred;t;5e Arrondissement;Private room in condominium;Private room;1 shared bath;1;2;"[""Long term stays allowed"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Dryer"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""First aid kit"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Ethernet connection"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Pocket wifi"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";24.00;84;2013-09-01;2019-05-01;95;10;10;10;10;9;10;0.94
1497267;https://www.airbnb.com/rooms/1497267;Nice and calm studio Arpège;3038226;Sophie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Children\u2019s books and toys"", ""Long term stays allowed"", ""Iron"", ""Luggage dropoff allowed"", ""Heating"", ""Coffee maker"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Pack \u2019n Play/travel crib"", ""Microwave"", ""Paid parking off premises"", ""Host greets you"", ""Room-darkening shades"", ""Essentials"", ""Washer"", ""Crib"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""Cooking basics""]";65.00;3;2016-05-08;2019-12-04;93;9;9;10;10;10;9;0.05
1497665;https://www.airbnb.com/rooms/1497665;Center bright cosy Bel Canto Opera;3038226;Sophie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cooking basics"", ""Babysitter recommendations"", ""Coffee maker"", ""Dishwasher""]";85.00;9;2015-02-03;2020-03-31;98;9;9;10;10;10;9;0.13
1538412;https://www.airbnb.com/rooms/1538412;Cachet de l'ancien- central;8202528;Catherine;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Outlet covers"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Fireplace guards"", ""Elevator"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Smoke alarm"", ""Washer"", ""Baby bath"", ""Hangers"", ""Cable TV"", ""Changing table"", ""Heating"", ""High chair"", ""Cooking basics"", ""Indoor fireplace"", ""Coffee maker"", ""Dishwasher""]";200.00;3;2016-06-21;2019-12-08;67;8;8;10;10;9;7;0.05
1559193;https://www.airbnb.com/rooms/1559193;2pers flat Lyon- cheval d'argent;5931758;2beapart;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Lockbox"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";100.00;59;2013-12-01;2019-09-17;93;10;10;9;10;10;9;0.69
1612011;https://www.airbnb.com/rooms/1612011;Chambre  jardin  / pisicine /Piano à queue PLEYEL;8580803;Marie-France;f;4e Arrondissement;Private room in bed and breakfast;Private room;1 private bath;1;1;"[""Essentials"", ""Shampoo"", ""Hair dryer"", ""Pool"", ""Heating"", ""Breakfast"", ""Free parking on premises"", ""Fire extinguisher"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""Hangers""]";87.00;14;2013-12-09;2019-12-09;97;10;10;10;10;10;10;0.16
