"client_id";"DIR";"Age";"NumLoans";"NumRealEstateLoans";"NumDependents";"Num30.59Delinquencies";"Num60.89Delinquencies";"Income";"BalanceToCreditLimit";"Delinquent90"
3012;0,329596;54,3;8;2;3;1;0;16574,3846;0,501986;0
3021;0,498525;50,1;4;1;1;0;0;4629,150832;1,007895;0
3024;0,229831;62,3;8;1;1;0;0;6909,963945;1,002754;0
3027;0,370538;48,3;8;2;2;0;0;6116,600809;0,086217;0
3049;0,494336;50,2;6;1;1;1;0;2878,490797;0,052245;0
3054;0,200524;64,6;7;2;1;0;0;15519,65487;0;0
3058;0,383065;83,2;10;0;0;0;0;2010,34908;0,328105;0
3061;0,394802;59,5;19;1;0;0;0;6180,571798;0,032555;0
3066;0,562258;47,2;9;1;4;2;0;4538,639748;0,827517;0
3069;0,218872;57,3;10;3;0;0;0;12157,48425;0,073001;0
3077;0,130452;53,1;9;1;1;0;0;3616,51005;0,012836;0
3084;0,503744;35,3;12;2;0;0;0;5028,075795;0,711501;0
3087;0,385554;57,5;12;4;0;0;0;9661,919926;0,364426;0
3100;0,227561;60,1;8;2;1;0;0;13232,5163;0,533791;0
3103;0,045037;60,2;3;0;0;0;1;3462,490098;0,144826;1
3119;0,102639;85,7;3;0;0;0;0;2307,271704;0,006693;0
3127;0,004023;71,2;1;0;0;0;0;3508,202334;0,049716;0
3153;0,144211;60,3;7;1;1;0;0;12098,4138;0,106685;0
3154;0,392984;39,1;2;0;0;1;0;1105,541039;1,008623;0
3162;0,109169;52,3;5;0;1;0;0;5777,6846;0,234041;0
3165;0,433384;55,4;15;1;0;0;0;6131,813033;0,324604;0
3167;0,556112;51,3;6;2;0;0;0;3024,473124;0,040802;0
3168;0,285882;34;11;2;2;0;0;11756,87027;0,627316;1
3169;0,121157;49,4;5;0;0;1;3;5708,37165;0,405209;1
3184;1,091099;47,4;5;1;4;1;2;2974,69676;0,916103;1
3201;0,191518;43,3;11;0;2;0;0;3217,875327;0;0
3205;0,929148;73,6;32;3;0;0;0;13798,76053;0,123908;0
3224;0,006017;51,1;7;0;0;0;0;2511,15066;0,014919;0
3225;0,82183;31,2;10;2;3;1;0;4122,225932;0,990377;0
3232;0;71,5;3;0;0;1;0;10545,62954;0;0
3242;0,32607;42,4;14;1;2;0;0;8634,796233;4,7e-05;0
3246;0,011015;87,4;7;0;1;0;0;5047,054023;0,05443;1
3251;0,531739;64,3;13;1;0;0;0;4074,862917;0,091626;0
3253;0,000252;85,2;11;0;0;0;0;4038,953616;0;0
3254;0,104135;35,3;5;0;0;1;1;1815,365059;0,520494;0
3261;0,187516;72,6;10;4;1;0;0;12006,89162;0,060955;0
3263;0,579335;43,3;13;2;1;0;0;10076,05316;0,451102;1
3270;0,469667;53,2;8;1;2;0;0;5500,644724;0,391769;0
3275;0,055187;47,2;7;1;0;0;0;60894,12987;0,083168;0
3276;0,023989;54,4;10;0;1;0;0;919,777146;0,004479;0
3277;0,112339;25,1;6;0;0;0;0;5418,838427;0,057013;0
3289;0,39992;53,3;5;2;4;0;0;4220,586828;0,924191;0
3291;0,423399;28,2;10;1;2;1;0;4086,525709;0,701013;0
3292;0,304104;44,3;9;1;2;0;0;5411,985004;0,001996;0
3297;0,305164;51;10;1;1;0;0;16305,13246;0,454713;0
3314;0,598294;31;6;0;1;0;0;1805,539361;1,002201;0
3330;0,320414;68,4;14;0;0;0;0;7914,988845;0,70415;0
3337;0,342953;45,1;12;1;1;2;0;5653,886883;0,37213;1
3340;0,300002;69,3;20;1;0;0;0;6494,146166;0,050878;0
3358;2,326204;46,1;8;1;0;0;0;443,911734;0;0
3366;0;62,6;0;0;1;0;0;6568,679342;1,008746;0
3368;0,002354;35,1;4;0;2;0;0;6053,413962;0,162721;0
3391;0,000288;31,1;1;0;0;1;0;7058,713438;0,025338;0
3406;0,058465;33,2;4;0;3;0;0;3512,44397;0,680844;0
3413;0,290456;40,2;9;0;2;0;0;5624,166119;0,421292;0
3419;0,017074;84,4;4;0;0;0;0;1428,687126;0,035941;0
3421;0,020672;25;4;0;0;0;0;2540,538685;0,347569;0
3426;0,447189;55,4;6;1;1;1;0;4905,076329;0,431351;0
3433;0,012519;49;2;0;1;0;0;4270,111195;1,008525;1
3453;0,178531;40,1;12;0;4;2;0;9737,42241;0,876509;1
3475;0,134436;58,2;9;0;4;0;0;11091,95404;0,260884;0
3478;0,14324;70,2;8;1;0;0;0;3725,382393;0,010764;0
3479;0,87896;34,2;8;1;0;1;0;6009,3859;0,721717;0
3487;0,928077;59,5;22;3;0;0;0;5116,151461;0,027966;0
3490;0,787927;54,4;9;2;1;0;0;5285,992147;0,202033;0
3491;0,454977;37,3;9;1;1;0;0;5310,116306;0,912014;1
3523;1,092735;74,5;14;2;0;0;0;3986,728348;0,062239;0
3541;0,171457;59,4;5;1;2;0;0;9914,78447;0,01687;0
3547;0,025497;64,2;7;0;0;0;0;1501,490074;0,05226;0
3554;0,22863;55,3;8;1;0;3;0;10069,77332;0,29904;0
3570;0,461062;63,3;7;1;1;0;0;11703,10392;0,139496;0
3573;0,444239;54,2;11;3;0;0;0;7217,556479;0,052272;0
3575;0,912203;44,3;5;1;2;1;0;864,763455;0,944129;0
3576;0,019036;66,1;20;0;0;0;0;7500,44039;0,012249;0
3590;0,51666;30,1;11;2;0;0;0;5538,953064;0;0
3592;1,124779;47,3;7;3;1;0;0;6511,489937;0,823349;0
3594;0,015005;30,2;3;0;2;0;0;1887,053558;0,721794;0
3599;0,149307;44,4;5;0;0;0;0;6372,881648;0,735123;0
3605;0,162727;42,2;9;1;3;1;0;12543,46317;0,087606;0
3608;0,725864;52,2;20;1;3;2;0;6152,937796;0,67817;0
3616;0,310784;53,3;9;1;0;0;0;4542,410256;0,329561;0
3617;0,05055;39,3;10;0;1;0;0;4580,680838;0,195751;0
3624;0,155866;43,4;5;0;0;0;0;6400,349387;0,44468;0
3636;0,281155;25,1;3;0;0;0;0;1455,844861;1,00588;0
3643;0,331483;46,5;6;1;1;0;0;6612,989437;0,592882;0
3644;0,252091;95,4;5;1;0;0;0;6840,784151;0,036075;0
3649;0,428767;66,2;6;0;1;0;0;5933,092647;0,077844;0
3650;0,442547;57,2;10;3;3;0;0;9019,141127;0;0
3668;0,194423;60,3;10;2;1;0;0;10484,79801;0,007957;0
3669;0,096206;70,2;5;1;0;0;0;14561,13795;0,045194;0
3672;0,605191;58,3;22;5;1;1;0;11525,33617;0,149747;0
3680;0,211304;47,3;8;1;0;0;0;20037,64369;0,670684;0
3683;0,809704;59,5;11;6;2;1;0;30035,58833;1,00648;0
3687;1,282878;53,4;5;2;2;2;1;1503,938755;1,006745;1
3688;0,447321;52,1;19;2;1;0;0;13173,90784;0,249092;0
3699;0,054174;29,2;4;0;0;1;0;1086,295409;0,325427;1
3708;0,322303;66,4;25;0;0;0;0;12349,92395;0,642187;0
3717;0,51011;43,3;9;1;2;0;0;4003,067696;0,857812;1
3744;0,50213;50,4;8;1;0;0;0;5198,199853;0,366432;0
3745;0,590977;43,2;8;4;3;0;0;16097,89259;0,215542;0
3750;0,613088;44,2;10;4;1;1;0;3846,436007;0,009387;0
3770;0,076957;87,3;12;0;0;0;0;2823,763652;0,103608;0
3771;0,069272;42,4;3;0;0;0;1;3706,737995;0,469328;0
3779;0,598237;43,1;14;4;0;2;0;8324,535993;0,007096;0
3782;0,14079;31,1;3;0;0;0;0;7059,339234;1,004647;0
3790;0,368716;67,4;11;2;4;0;0;9062,437294;0,206092;0
3794;0,333425;66,6;16;0;0;0;0;4622,29637;0,130991;0
3815;0,485242;67,4;23;2;1;0;0;3803,61585;0,173701;0
3826;0,160297;63,6;6;0;0;1;0;3373,094857;0,138185;0
3827;0,161459;27;3;0;0;0;0;2831,080708;0,096179;0
3848;0,261772;46,2;6;0;2;0;0;4026,836351;0;0
3882;0,365584;51,4;9;2;2;0;0;7064,322824;0,004645;0
3884;0,113064;64,5;10;1;0;0;0;4101,324783;0,01595;0
3889;0,003607;36,1;3;0;0;0;0;3097,158864;1,111223;1
3897;0,873901;43,4;12;2;2;0;0;6499,149795;0,379085;0
3901;0,489597;55,4;8;2;2;0;0;15108,63287;0,548708;0
3924;0,017985;51,1;5;0;0;0;0;4772,164505;0,082969;0
3925;0,302576;52,2;9;2;0;0;0;7242,567322;0,048293;0
3930;0,546131;62,2;15;2;1;0;0;10840,40194;0,808232;0
3940;0,02859;21;3;0;0;0;0;1168,634872;0,07543;0
3946;0,35207;44,2;6;1;3;0;0;7133,513051;0,005;0
3954;0,183662;54,1;2;1;3;0;0;14108,65231;0,153813;0
3955;0,199566;74,5;11;1;0;0;0;4633,041394;0,010156;0
3968;0,462774;41,3;6;2;4;0;0;4927,297577;0,425242;0
3977;0,342403;47,2;4;1;4;0;0;5727,094403;0,195704;0
3978;0,436678;41,1;10;2;1;0;0;5718,025163;0,350512;1
4014;0,761828;51,2;3;2;1;2;0;7321,972578;1,002147;0
4019;0,247997;46,3;13;0;3;1;0;13371,49688;0,889576;0
4021;0,3065;44,1;6;1;4;0;0;5786,682544;0,049953;0
4022;0,487288;77,2;19;0;0;0;0;4727,606156;0,297923;0
4030;0,245962;65;3;1;0;0;0;4117,292597;0,041844;0
4039;0,478398;70,6;8;1;0;0;0;8034,838808;0,180809;0
4042;0,907753;48,2;11;1;1;0;0;2300,972121;0,408647;1
4050;0,01172;77,2;9;0;0;0;0;5608,233341;0,027374;0
4057;0,255889;50,2;5;2;0;1;0;4426,411302;0,046884;0
4096;0,636019;61,6;25;4;1;0;0;11224,91104;0,317506;0
4100;0,025709;62,3;10;0;0;0;0;10055,18378;0,115555;0
4114;1,227983;49,4;10;2;0;0;0;7240,374628;1,008299;0
4126;0,458173;35,1;8;2;0;0;0;5792,204185;0,127019;0
4129;0,465489;52,2;12;1;1;0;0;3527,341534;0,066023;0
4136;0,15698;59,3;6;0;0;0;0;4530,946936;0,441923;0
4153;1,059811;55,3;6;2;0;0;0;1920,071328;0,723016;0
4161;0,314131;55,2;9;2;1;0;0;12055,66317;0,041909;0
4164;0,199343;39,4;5;1;1;0;0;8472,898344;0;0
4170;0,663349;66;13;2;1;1;0;5329,278235;0,113312;0
4172;0,273609;43,2;12;2;3;0;0;6063,201367;0,025626;0
4192;0,176044;73,6;4;1;0;0;0;2609,148866;0;0
4194;0,255146;57,4;8;2;0;0;0;5819,779286;0,047584;0
4225;0,992589;77,3;4;1;0;0;0;1251,921254;0,163969;0
4234;0,00769;28;2;0;0;0;0;1706,485983;0,053224;0
4249;0,430969;62,2;16;0;1;0;0;6215,371996;0,407099;0
4255;0,52637;58,3;18;1;0;0;0;4621,216511;0,013156;0
4271;0,149895;77,6;5;1;0;0;0;7236,896012;0,063033;0
4274;0,544793;49,2;8;2;1;0;0;6218,761094;0,093118;0
4281;0,156098;80,6;2;1;0;0;0;3015,31203;0;0
4290;0,316286;28,2;7;0;1;1;0;2063,758173;0,561243;0
4293;0,520024;41,2;9;5;1;0;0;12209,00683;0,014805;0
4300;1,112396;59,2;9;1;1;0;0;1834,319648;0,304456;0
4301;0,925139;46,2;5;0;1;0;0;956,119185;0,113818;0
4312;0,222885;44,3;7;0;2;0;0;6588,393344;0,95407;0
4318;0;57,5;0;0;0;0;0;3502,759428;1,006639;1
4319;2,246922;69,4;34;16;0;0;0;5087,570737;0,009416;0
4341;0,391802;76,2;10;1;0;0;0;6162,392774;0,231177;0
4349;0,001747;57,1;2;0;0;0;0;1727,761381;0,008229;0
4354;0,254628;45,3;7;3;4;0;0;8786,040403;0,090717;0
4356;2,918605;61,4;10;3;0;2;0;2378,758132;0;0
4368;1,190857;36,2;7;2;0;0;0;2007,276972;0;0
4371;0,325893;59,3;4;2;0;0;0;9083,927029;0,249433;0
4373;0,276471;66;9;0;0;0;0;5213,895542;0,259885;0
4374;0,360989;50,5;13;2;2;0;0;8549,581973;0,152351;0
4377;0,018021;66,1;7;0;3;0;0;6348,377818;0,063324;0
4382;0,552492;38,1;13;2;0;0;0;7234,884391;0,011011;0
4383;0,355234;39,3;7;0;0;0;0;1923,10994;0,493703;0
4389;0,110999;44,2;12;1;0;0;0;11014,10374;0,000346;0
4391;0,448255;32;1;0;0;0;1;1170,38744;1,006997;1
4398;0,356305;72,1;15;1;0;0;0;3422,338731;0;0
4402;0,269618;54,4;23;2;0;0;0;7519,129081;0,283584;0
4415;0,924317;35,2;10;1;0;0;0;3102,654003;0,888893;0
4430;0,368614;58,1;6;2;1;0;0;5081,122912;0,080656;0
4435;1,358971;64;24;2;0;0;0;2523,04796;0,177753;0
4440;0,215108;56,2;7;1;0;0;0;10004,48348;0,042503;0
4441;0,227045;39,3;5;1;5;0;1;10843,64683;0,863571;0
4446;0,401966;49,4;5;0;0;0;0;2292,08435;0,925658;0
4449;1,013373;58,1;15;2;2;0;0;1311,258121;0,237229;0
4451;0,211523;44,4;6;2;0;0;0;13146,39489;0,093911;0
4459;0,096692;72,6;8;0;0;0;0;7407,262031;0,721835;0
4462;0,285467;74,2;7;1;1;0;0;7532,807731;0,071302;0
4487;0,490013;31,1;8;1;0;0;0;5046,562171;1,32539;0
4523;0,397302;37,4;9;1;2;0;0;7179,183667;0,136526;0
4528;0,855134;59,1;19;4;0;0;0;8126,369072;0,787248;0
4542;0,484135;67,5;7;1;1;0;0;5543,423012;0,62354;0
4545;0,246473;56,4;24;3;0;0;0;8572,331299;0,034178;0
4548;0,4237;44,4;5;0;1;0;0;2420,064666;0,84154;0
4550;0,431463;47,1;10;1;2;0;0;2644,341974;0,04004;0
4566;0,204578;56,3;6;3;1;0;0;12526,25428;0,066422;0
4570;0,361592;64,6;10;1;0;0;0;8539,513882;0,597372;0
4571;0,299719;34,3;7;2;2;0;0;11812,62998;0,171279;0
4594;0,609806;47,3;16;2;2;0;0;4893,50199;0,083107;0
4601;0,754922;52,2;3;1;2;0;0;2253,812646;1,004086;0
4609;0,317134;57,3;27;2;0;0;0;9257,693289;0,088248;0
4620;0,244943;25,1;1;0;0;0;1;1507,021457;1,002069;0
4624;0,293633;49,3;8;1;1;0;0;5654,539889;0,180424;0
4625;0,343299;49,1;7;2;3;0;0;4172,030959;0;0
4635;0,674655;54,4;11;1;0;0;0;3601,943241;0,303916;0
4647;0,435664;45,3;9;1;0;0;0;4830,084207;0,014683;0
4652;0,130729;46,1;14;0;1;0;0;7003,138512;0;0
4657;1,283938;79,6;13;0;0;0;0;5011,783888;0,011359;0
4664;0,327202;44;6;1;4;0;0;4531,852781;0,446752;0
4665;0,272038;49,3;5;2;1;0;0;9803,802354;0,457419;0
4671;0,526849;40,4;16;1;1;3;0;5206,808305;0,285713;0
4693;0,190462;48,4;21;2;1;0;0;14596,54619;0,12907;0
4697;1,34133;70,7;13;2;0;1;0;4851,681312;0,67969;0
4701;0,339859;39,1;17;2;3;0;0;9282,963012;0,387344;0
4710;0,134241;32,1;5;0;0;0;0;2817,249131;0,208058;0
4712;0,700076;51,3;10;1;2;1;0;2545,008862;0,29896;0
4717;0,461438;53,5;9;4;1;5;0;5462,488249;0,482447;1
4737;0,158439;50,3;9;0;0;0;0;4427,468277;0,461844;0
4740;0,66314;47,4;7;2;0;0;0;5599,925767;0,351052;0
4744;0,292775;42,4;5;0;2;0;0;7567,627488;0,546111;0
4762;0,553912;43,1;12;3;2;0;0;11064,3121;0,734401;0
4775;0,341462;51,4;8;1;0;0;0;5045,507137;0;0
4784;0,266348;59,2;12;2;0;0;0;9569,762907;0,013956;0
4789;0,347458;67,5;20;3;1;0;0;16535,22522;0;1
4794;0,179651;73,5;9;1;0;0;0;3842,344423;0,069363;0
4800;0,428292;68,3;10;0;0;0;0;4225,84462;0,448218;0
4814;0,319043;52,3;14;3;1;0;0;8718,981545;0,091487;0
4815;0,634198;46,2;12;2;1;0;0;8002,485811;0,50052;0
4816;0,074982;65,2;15;0;0;0;0;10595,78077;0,068864;0
4819;0,453092;61,2;9;1;1;0;0;7012,08049;0,303191;0
4822;0,426907;69,5;5;0;1;0;0;3986,244032;0,747577;0
4825;0,16089;30,1;6;0;3;1;3;4535,60335;1,030585;0
4830;0,750796;46,1;8;0;0;0;0;2972,660567;0,883385;0
4831;0,676526;35;8;1;0;0;0;4771,8636;0,038697;0
4845;0,462585;73;13;0;0;0;0;2336,794049;0,263422;0
4846;0,057017;83,4;9;0;0;0;0;1972,592971;0,061373;0
4867;0,298733;40,1;6;1;3;1;0;6814,281723;0,162239;0
4869;0,561509;72,6;14;4;0;0;0;15022,48102;0,000144;0
4875;0,291013;52,3;3;2;0;0;0;6908,461737;0,102422;0
4879;0,195535;67,6;2;0;0;0;0;2113,097025;0,561807;0
4884;0,30493;34,3;8;1;2;0;0;16086,52986;0,354039;0
4897;0,608812;70,7;24;2;1;0;0;6248,404174;0,23039;0
4898;0,009511;77,4;3;0;0;0;0;4036,200433;0,037867;0
4902;0,507194;41,3;7;2;3;0;0;6695,977027;0,866208;0
4909;0,011819;48;4;0;0;0;0;3508,24518;0,040097;0
4917;0,209426;57,6;8;1;0;1;0;7053,724034;0;0
4925;0,450322;33;8;2;0;2;0;4033,328951;0,155614;0
4929;1,056847;64,2;17;2;0;0;0;3779,827502;0,837692;0
4935;0,219955;60,4;11;1;0;0;0;10089,32029;0,025472;0
4955;0,170426;40,2;6;0;0;0;0;4316,715724;0,273566;0
4957;0,060229;42,3;4;0;1;0;0;5952,3264;0,003764;0
4964;0,581856;49,4;9;2;0;0;0;7010,960287;0,170512;0
4975;0,288487;39,1;12;2;2;0;0;20117,17747;0,106048;0
4994;0,368201;53,5;11;2;2;0;0;11483,78591;0,005476;0
5003;0,190336;29,1;11;0;0;0;0;3333,377531;0,112759;0
5011;0,631643;47,3;14;2;0;0;0;5450,500454;0,003445;0
5019;0,094315;58,5;18;0;1;0;0;4875,569597;0,332238;0
5020;1,038709;62,4;20;2;0;1;0;4000,683379;0,014155;0
5025;0,262387;42,3;7;2;0;0;0;10893,19031;0,224707;0
5030;0,008266;71,5;5;0;1;0;0;6940,503381;0,227476;0
5035;1,282718;51,2;0;0;0;4;3;2196,738735;1,005511;1
5043;0,441548;35,2;8;1;0;0;0;6610,551702;0,110878;0
5050;0,141312;41,1;9;0;1;1;0;6592,125315;0;0
5054;0,204495;50;12;3;3;0;0;19169,84881;0,166131;0
5060;0,008736;53,2;9;0;0;0;0;9965,834541;0,000599;0
5076;0,755561;46,1;8;1;3;0;0;4349,2973;0,787974;0
5085;0,163203;68,4;14;0;0;0;0;2011,537732;0,034784;0
5090;0,197277;47,3;5;0;1;0;0;8271,610346;0,423996;0
5093;0,134828;38,3;5;0;0;0;0;6061,924845;0,33031;0
5120;0,371141;45,3;4;1;2;0;0;2120,887794;0,967737;0
5135;0,031491;45,4;2;0;0;0;0;1887,962708;0,081242;0
5146;0,231818;43,4;9;0;0;0;0;3796,584289;0,549977;0
5156;0,717121;53,3;5;1;0;0;0;3005,06941;0,001845;0
5188;0,559828;44,2;6;2;0;0;0;4228,481306;1,002542;0
5190;0,045151;61,6;11;0;0;0;0;5532,2138;0,147228;1
5197;0,027057;59,5;11;0;2;0;0;3817,799602;0,021367;0
5206;0,520004;48,4;13;3;1;0;0;10192,79089;0,154182;0
5213;0,806265;36;3;2;1;6;1;4020,790521;1,009455;1
5216;0,419915;62,3;8;2;0;0;0;3991,789312;0,046435;0
5229;0,154631;38,1;5;0;2;0;0;3573,061692;1,961707;1
5243;0,7618;50,2;18;2;1;0;0;7992,775209;0,564327;0
5244;0,265335;62,3;12;0;0;0;0;4182,344415;0,261037;0
5250;0,094285;64,2;6;0;0;0;0;3830,170736;0,007002;0
5258;0,056391;36;4;0;0;0;0;4300,083388;0,379098;0
5267;0,027825;38,2;12;0;1;0;0;8337,460681;0,146985;0
5271;0,257534;52,5;2;0;0;0;0;1579,354358;1,007836;0
5277;1,040128;59,4;15;4;1;1;0;3933,129214;0,073728;1
5278;0,059225;26,1;3;0;0;0;1;3222,230349;0,027984;0
5293;0,095366;49;4;0;0;0;0;7595,65766;0,075511;0
5306;0,325969;80,2;27;1;0;0;0;4018,273485;0,053704;0
5317;1,461677;47,3;17;2;0;1;0;2113,983972;0,496191;1
5344;0,092389;62;3;1;0;0;0;18869,1675;1,004425;0
5349;0,012529;44,1;1;0;0;0;0;2819,968233;0,189317;1
5361;0,002559;43,2;13;1;1;0;0;430956,6599;0,03614;0
5362;0,359;50,3;4;0;0;0;0;3016,451915;0,622381;0
5366;0;33,2;1;0;0;0;0;1211,803247;0;0
5375;0,137675;27,2;10;0;0;0;0;2967,12112;0,652162;0
5384;0,101489;52,2;3;0;0;1;0;6779,3147;0;0
5397;0,12873;34,3;7;0;0;0;0;4709,174434;0,033284;0
5416;0,380748;47,4;15;1;0;0;0;7047,979168;0,066025;0
5417;0,238065;35,3;8;2;2;0;0;16103,604;0;0
5418;0,424322;49;8;1;0;0;0;4435,487259;0,834987;0
5421;1,091955;65,6;4;1;1;1;1;2220,007352;0,955793;1
5423;0,134786;62,5;4;1;0;0;0;5002,608539;0,057126;0
5430;0,070494;34,2;12;0;0;0;1;3000,619406;0,080961;0
5431;0,014738;81,7;21;0;0;0;0;5172,167951;0,009689;0
5435;0,017621;49,4;1;0;0;0;0;2937,274752;0,699132;0
5444;0,60931;47,4;10;0;2;0;0;5650,198514;0,779462;0
5446;0,33446;35,1;10;1;0;0;0;7785,82671;0,8222;0
5450;0,477925;58,2;9;2;0;0;0;4539,17179;0,869774;0
5455;0,132269;58,3;9;0;0;0;0;3190,941301;0,532646;0
5460;0,092799;28;5;0;0;0;0;3013,664703;0,09064;0
5468;0,478573;44;3;1;4;0;0;2622,073024;0;0
5469;0,194469;28,3;2;0;4;0;0;3114,659564;1,006963;0
5483;0,47598;45,2;19;1;1;2;0;3980,638448;0,159447;0
5491;0,210352;61,1;7;0;1;0;0;6733,452802;0,148063;0
5499;0,343198;52,3;10;2;1;0;0;6828,678034;0,065386;0
5508;0,745384;52,1;17;3;2;0;0;5727,54027;0,355389;1
5512;0,053826;24;4;0;0;1;0;822,672712;0,324923;0
5514;0,643257;48,5;5;2;3;0;0;5035,805163;0,732084;0
5519;0,177415;25,2;10;0;0;0;0;3357,491611;0,670539;0
5533;1,047147;51,2;14;3;0;1;0;6674,7763;0,468486;0
5538;0,624091;43;7;1;2;1;0;1806,947835;0,366007;0
5547;0,500246;30,2;6;1;3;0;0;3028,01304;0,536139;0
5560;0,372187;31,2;11;1;0;0;0;9229,703222;0,412651;0
5567;0,410601;47;12;2;1;0;0;9006,978059;0,064985;0
5573;0,590864;48,1;16;2;3;0;0;10867,80552;0,65778;0
5575;0,349413;54,3;9;2;3;2;1;6343,382111;0,06433;1
5583;0,759486;53,5;8;3;2;0;0;6853,052786;0,888436;0
5591;0,398079;38,2;7;1;3;0;0;6292,375712;0,24234;0
5603;0,472223;72,3;13;2;0;1;0;4133,944421;0,014914;0
5608;0,267123;59,2;11;2;1;0;0;7366,425323;1,007601;0
5633;0,26536;58,2;9;1;0;0;0;4560,225572;0,038971;0
5636;0,077481;29;6;0;0;0;0;2716,006519;0,139444;0
5639;0,218869;58,4;5;1;2;0;0;6496,491292;0,151277;0
5641;0,072546;52,4;7;0;1;0;0;7110,129329;0,573011;0
5644;0,546703;62,3;19;2;0;0;0;12913,85206;0,574427;0
5653;0,30038;70,5;20;2;1;0;0;9040,129307;0,302971;0
5657;0;80,8;1;0;0;0;0;9714,988322;0;0
5664;0,954217;40,3;13;6;0;0;0;13874,20328;0,061754;0
5697;0,50582;57,4;15;4;0;1;0;9329,895322;0,010717;0
5700;0,225673;43,2;13;1;3;0;0;10579,69402;0,022285;0
5714;0,376664;48,3;15;2;0;0;0;3609,134597;0,156953;0
5721;0,877744;53,2;20;1;0;2;2;10023,15337;0,901544;0
5724;0,219548;41,2;11;1;1;0;0;14310,28097;0,232795;0
5728;0,303341;62,4;5;1;1;0;0;6743,527786;0;0
5738;0;29,2;0;0;1;1;0;5333,53289;1,004405;1
5743;0,261603;51,4;10;1;0;0;0;10697,56513;0,017948;0
5753;0,824958;38,1;4;1;0;0;0;6609,42293;0,066733;0
5757;0,005777;42,2;4;0;3;0;0;4038,477152;0,038335;0
5759;0,330592;54,3;11;1;2;0;0;12832,4523;0;0
5760;0,315355;62,4;8;1;1;0;0;14887,89934;0;0
5774;0,191219;53;7;1;0;0;0;3798,819113;0,053173;0
5780;0,004148;44,4;7;0;2;0;0;8744,198366;0,014462;0
5782;0,123353;70,6;1;0;0;0;0;3101,575486;1,005092;0
5788;0,360736;45,4;8;2;0;0;0;7014,537957;0,279606;0
5790;2,723252;30;7;0;0;0;1;4728,817004;0,959538;0
5791;0,106185;33,2;4;0;0;0;0;4139,72872;0,092207;0
5796;1,061648;44,3;3;2;2;0;0;1923,507626;0,086216;0
5798;0,076494;62,3;8;0;0;0;0;10584,61172;0,412263;0
5802;0;93,4;5;0;0;0;0;4897,303155;0;0
5808;0,856671;33;7;3;0;0;0;5008,743201;0,778445;0
5813;0,347438;52,2;10;4;3;0;0;14689,40212;0,115946;0
5816;0,067746;35,2;6;0;0;0;0;2893,475303;0;0
5817;0,281908;47,3;10;1;0;0;0;8588,84706;0,310086;0
5823;0,224919;69,1;9;0;2;0;1;1381,791206;0,049179;0
5825;0,307218;59,2;16;2;5;1;0;13846,56758;0,377479;0
5836;0,432658;85,4;3;1;0;0;0;3215,685631;0,042108;0
5857;0,278176;75,1;9;2;0;0;0;5006,055064;0,030635;0
5864;0,667129;55,1;13;2;0;1;0;2882,24612;0,18437;0
5873;0,288555;39;13;1;0;0;0;18027,93472;0,502732;0
5876;0,458116;41,2;10;1;2;1;0;7326,920166;0,010244;0
5879;0,223729;65,3;10;2;0;1;0;4288,005957;0,371037;0
5880;0;77,3;3;0;0;0;0;3664,87186;0;0
5883;0,064834;55,3;4;0;0;0;0;5424,887116;0,036141;0
5893;0,444768;59,2;5;1;0;0;0;1674,504387;0,227302;0
5895;0,904933;44,2;6;2;2;0;0;4934,257572;0,958654;0
5896;0,38443;73,7;7;1;0;0;0;4824,844084;0,156142;0
5927;0,375654;33,1;7;1;0;0;0;4037,064261;0;0
5943;0,217966;39,2;8;0;4;1;0;5019,017447;0,332557;0
5949;0,183319;56,4;6;0;1;0;0;4331,447983;0,255498;0
5961;0,305473;65,2;6;2;0;0;0;6051,957519;0,003267;0
6010;0,051896;38,1;4;0;1;1;0;6274,176539;0,493345;0
6014;0,423897;48,2;10;1;1;0;0;7065,790526;0,005656;0
6020;0,36848;52,5;12;1;1;0;0;9393,239481;0,877585;0
6021;0,402164;29;6;0;1;1;0;1240,063979;0,643576;0
6025;0,265598;62,2;8;1;0;0;0;6272,831867;0,041328;0
6038;0,001951;49;13;0;3;0;0;15490,10873;0,008612;0
6050;0,106369;69,2;3;1;0;0;0;6946,333814;0,016056;0
6056;0,074777;39,1;8;0;2;1;1;3028,353952;0,682956;0
6058;0,221409;30,2;7;0;2;0;0;6311,888497;0,800238;0
6064;0;58,1;2;0;0;1;0;3372,163179;1,003137;0
6069;0,378032;61,2;5;1;0;1;1;3504,999317;1,285605;1
6072;0,41269;28,2;6;0;0;0;0;1004,359529;0,473198;0
6090;0,618716;63,3;5;2;0;0;0;3470,477543;0,592425;0
6096;0,024915;28;3;0;0;3;1;3874,840622;0,698448;0
6119;0,330853;69,6;13;2;1;0;0;5246,173455;0,057983;0
6123;0,669061;61,6;19;2;1;0;0;9212,972374;0,923721;0
6124;0,11353;51,5;1;0;0;0;0;3782,701617;1,000391;1
6127;0,202439;47;4;0;0;0;0;2323,303271;0,261542;0
6134;0,228297;39,1;7;0;3;0;0;5253,698963;0,913641;0
6135;0,005381;68,2;2;0;0;0;0;3562,368046;0,263355;0
6151;0,00156;27,1;1;0;1;0;0;4509,297478;0,052807;0
6154;0,619355;51,3;16;2;0;0;0;3821,819095;0,03027;0
